date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:23:16	8958/8958	---M--	200	added ('OK')	application/javascript	etag:%225f08ae10-22fe%22	https://themified.com/void/js/plugins/jquery.parallax-scroll.js	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/js/plugins/jquery.parallax-scroll.js	(from https://themified.com/void/)
23:23:16	14622/14622	---M--	200	added ('OK')	application/javascript	etag:%225f08ae10-391e%22	https://themified.com/void/js/plugins/jquery.ripples-min.js	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/js/plugins/jquery.ripples-min.js	(from https://themified.com/void/)
23:23:16	5564/5564	---M--	200	added ('OK')	application/javascript	etag:%225f08ae0f-15bc%22	https://themified.com/void/js/plugins/jquery.easing.min.js	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/js/plugins/jquery.easing.min.js	(from https://themified.com/void/)
23:23:17	4197/4197	---M--	200	added ('OK')	application/javascript	etag:%225f08ae03-1065%22	https://themified.com/void/js/void.js	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/js/void.js	(from https://themified.com/void/)
23:23:17	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Wed,%2013%20Apr%202022%2021:02:38%20GMT	https://www.google-analytics.com/analytics.js	C:/xampp/htdocs/apps/aashish%20web%201/www.google-analytics.com/analytics.js	(from https://themified.com/void/)
23:23:17	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f08adf5-4e9f%22	https://themified.com/void/fonts/glyphicons-halflings-regular.eot	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/glyphicons-halflings-regular.eot	(from https://themified.com/void/css/bootstrap.min.css)
23:23:18	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225f08adf5-4e9f%22	https://themified.com/void/fonts/glyphicons-halflings-regular.eot?	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/glyphicons-halflings-regulard41d.eot	(from https://themified.com/void/css/bootstrap.min.css)
23:23:18	18028/18028	---M--	200	added ('OK')	application/octet-stream	etag:%225f08adf7-466c%22	https://themified.com/void/fonts/glyphicons-halflings-regular.woff2	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/glyphicons-halflings-regular.woff2	(from https://themified.com/void/css/bootstrap.min.css)
23:23:19	23424/23424	---M--	200	added ('OK')	application/font-woff	etag:%225f08adf6-5b80%22	https://themified.com/void/fonts/glyphicons-halflings-regular.woff	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/glyphicons-halflings-regular.woff	(from https://themified.com/void/css/bootstrap.min.css)
23:23:19	45404/45404	---M--	200	added ('OK')	application/octet-stream	etag:%225f08adf6-b15c%22	https://themified.com/void/fonts/glyphicons-halflings-regular.ttf	C:/xampp/htdocs/apps/aashish%20web%201/themified.com/void/fonts/glyphicons-halflings-regular.ttf	(from https://themified.com/void/css/bootstrap.min.css)
